Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain
Bacteria	Candidatus_Saccharibacteria	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified_SGB208456	SGB208456
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_amnii	SGB1558
Bacteria	Firmicutes	CFGB39998	OFGB39998	FGB39998	GGB42061	GGB42061_SGB59201	SGB59201
Bacteria	Firmicutes	Clostridia	Eubacteriales	Butyricicoccaceae	GGB9580	GGB9580_SGB14996	SGB14996
Bacteria	Firmicutes	CFGB3012	OFGB3012	FGB3012	GGB3536	GGB3536_SGB159013	SGB159013
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelotrichaceae_unclassified	Eubacterium_hominis	SGB4040
Bacteria	Candidatus_Saccharibacteria	Candidatus_Nanosyncoccalia	Candidatus_Nanogingivales	Candidatus_Nanogingivalaceae	GGB12785	GGB12785_SGB19827	SGB19827_group
Bacteria	Firmicutes	CFGB48199	OFGB48199	FGB48199	GGB79307	GGB79307_SGB105428	SGB105428
Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Rothia	Rothia_mucilaginosa	SGB16986
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_bivia	SGB1557
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus_plantarum	SGB7202
Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Finegoldia	Finegoldia_magna	SGB6683
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera_lornae	SGB5867
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_iners	SGB7025
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_sp_MCC283	SGB4828
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus_bromii	SGB4290
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus_comes	SGB4577
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium_prausnitzii	SGB15332
Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sutterellaceae	Duodenibacillus	Duodenibacillus_massiliensis	SGB9273
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_SGB48271	SGB48271
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	Paraprevotella_clara	SGB1798
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Brotocaccenecus	Brotocaccenecus_cirricatena	SGB15091
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium	SGB4781
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium_segne	SGB5042
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_unclassified	Rikenellaceae_bacterium	SGB2317
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides_chongii	SGB1939
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Frisingicoccus	Frisingicoccus_caecimuris	SGB4675
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Bariatricus	Bariatricus_massiliensis	SGB4006
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea_sp_AF36_15AT	SGB4552
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Hydrogenoanaerobacterium	Hydrogenoanaerobacterium_SGB53821	SGB53821
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacteriaceae_unclassified	Eubacteriaceae_bacterium_Marseille_Q4139	SGB4718
Bacteria	Firmicutes	CFGB79330	OFGB79330	FGB79330	GGB3005	GGB3005_SGB3996	SGB3996
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Lawsonibacter	Lawsonibacter_faecis	SGB15125
Bacteria	Firmicutes	CFGB3047	OFGB3047	FGB3047	GGB52130	GGB52130_SGB14966	SGB14966
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_senegalensis	SGB2296
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter_butyricigenes	SGB25493
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9609	GGB9609_SGB15044	SGB15044
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	GGB3550	GGB3550_SGB4747	SGB4747
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium_prausnitzii	SGB15317
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Dysosmobacter	Dysosmobacter_segnis	SGB15053
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella_intestinihominis	SGB1965
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB128621	GGB128621_SGB159115	SGB159115
Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus_hydrogenalis	SGB6663
Bacteria	Firmicutes	CFGB93792	OFGB93792	FGB93792	GGB9524	GGB9524_SGB14924	SGB14924
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9699	GGB9699_SGB15216	SGB15216
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	Oscillibacter_sp_MSJ_31	SGB15249
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Lawsonibacter	Lawsonibacter_hominis	SGB15131
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB79104	GGB79104_SGB105821	SGB105821
Bacteria	Firmicutes	CFGB93803	OFGB93803	FGB93803	GGB3124	GGB3124_SGB4136	SGB4136
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Vescimonas	Vescimonas_coprocola	SGB15089
Bacteria	Firmicutes	CFGB82363	OFGB82363	FGB82363	GGB9545	GGB9545_SGB14952	SGB14952
Bacteria	Firmicutes	CFGB3054	OFGB3054	FGB3054	GGB33512	GGB33512_SGB15201	SGB15201
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Yanshouia	Yanshouia_SGB14960	SGB14960
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium_sp_An138	SGB4774
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	Solobacterium_moorei	SGB6826
Bacteria	Firmicutes	CFGB11739	OFGB11739	FGB11739	GGB9210	GGB9210_SGB14149	SGB14149
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas_somerae	SGB1991
Bacteria	Firmicutes	CFGB2915	OFGB2915	FGB2915	GGB36267	GGB36267_SGB14177	SGB14177
Bacteria	Firmicutes	CFGB28941	OFGB28941	FGB28941	GGB101111	GGB101111_SGB144039	SGB144039
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_corporis	SGB1504
Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium_animalis	SGB6007
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_sp_Marseille_P3244	SGB29302
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	GGB42638	GGB42638_SGB59835	SGB59835
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9641	GGB9641_SGB144247	SGB144247
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_Family_XIII_Incertae_Sedis	Eubacteriales_Family_XIII_Incertae_Sedis_unclassified	Eubacterium_brachy	SGB3931
Bacteria	Firmicutes	CFGB38642	OFGB38642	FGB38642	GGB9770	GGB9770_SGB15390	SGB15390
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9708	GGB9708_SGB15234	SGB15234
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Faecalicatena	Faecalicatena_fissicatena	SGB4871
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_glucerasea	SGB4813
Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_pullorum	SGB17264
Bacteria	Firmicutes	Clostridia	Eubacteriales	Beduinellaceae	GGB9760	GGB9760_SGB15373	SGB15373
Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Anaerovoracaceae	Emergencia	Emergencia_timonensis	SGB3970
Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	GGB9186	GGB9186_SGB14125	SGB14125
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_Family_XIII_Incertae_Sedis	GGB32387	GGB32387_SGB47381	SGB47381
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9781	GGB9781_SGB66170	SGB66170
Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	bacterium_1XD42_54	SGB29418
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9730	GGB9730_SGB15291	SGB15291
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillospiraceae_unclassified	Oscillospiraceae_bacterium	SGB4184
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9788	GGB9788_SGB15411	SGB15411
Bacteria	Firmicutes	CFGB38642	OFGB38642	FGB38642	GGB9770	GGB9770_SGB73065	SGB73065
Bacteria	Firmicutes	CFGB2880	OFGB2880	FGB2880	GGB9184	GGB9184_SGB14123	SGB14123
Bacteria	Firmicutes	CFGB3057	OFGB3057	FGB3057	GGB32376	GGB32376_SGB53512	SGB53512
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	GGB3033	GGB3033_SGB4029	SGB4029
Bacteria	Firmicutes	CFGB3054	OFGB3054	FGB3054	GGB9715	GGB9715_SGB15260	SGB15260
Bacteria	Firmicutes	CFGB94810	OFGB94810	FGB94810	GGB40495	GGB40495_SGB53479	SGB53479
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Oliverpabstia	Oliverpabstia_intestinalis	SGB4868
Bacteria	Firmicutes	CFGB79315	OFGB79315	FGB79315	GGB9765	GGB9765_SGB15382	SGB15382
Bacteria	Firmicutes	CFGB9119	OFGB9119	FGB9119	GGB4651	GGB4651_SGB6438	SGB6438
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB45495	GGB45495_SGB63167	SGB63167
Bacteria	Firmicutes	CFGB1011	OFGB1011	FGB1011	GGB2652	GGB2652_SGB3573	SGB3573
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium_wellingii	SGB15340
Bacteria	Firmicutes	CFGB2875	OFGB2875	FGB2875	GGB9176	GGB9176_SGB14114	SGB14114
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9781	GGB9781_SGB63161	SGB63161
Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Gehongia	Gehongia_tenuis	SGB111983
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified_SGB69346	SGB69346
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB128262	GGB128262_SGB160038	SGB160038
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9781	GGB9781_SGB15401	SGB15401
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9784	GGB9784_SGB15407	SGB15407
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB42688	GGB42688_SGB59891	SGB59891
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Catenibacillus	Catenibacillus_scindens	SGB59869
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Waltera	Waltera_acetigignens	SGB4914
Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	GGB4456	GGB4456_SGB6141	SGB6141
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB33858	GGB33858_SGB48035	SGB48035
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_sp_AF36_4	SGB4644
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9237	GGB9237_SGB14179	SGB14179
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB45523	GGB45523_SGB63197	SGB63197
Bacteria	Firmicutes	CFGB11916	OFGB11916	FGB11916	GGB34540	GGB34540_SGB54300	SGB54300
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB42677	GGB42677_SGB59879	SGB59879
Bacteria	Firmicutes	CFGB73062	OFGB73062	FGB73062	GGB9059	GGB9059_SGB13976	SGB13976
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3677	GGB3677_SGB4990	SGB4990
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9646	GGB9646_SGB15123	SGB15123
Bacteria	Firmicutes	CFGB73178	OFGB73178	FGB73178	GGB38029	GGB38029_SGB49188	SGB49188
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3561	GGB3561_SGB4764	SGB4764
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Youxingia	Youxingia_wuxianensis	SGB82503
Bacteria	Firmicutes	CFGB3054	OFGB3054	FGB3054	GGB9695	GGB9695_SGB15210	SGB15210
Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Anaerovoracaceae	GGB60527	GGB60527_SGB82512	SGB82512
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Anaerofustis	Anaerofustis_stercorihominis	SGB49058
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified_SGB4859	SGB4859
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3534	GGB3534_SGB4722	SGB4722
Bacteria	Firmicutes	Clostridia	Eubacteriales	Acutalibacteraceae	GGB42389	GGB42389_SGB59559	SGB59559
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Ruminococcus_torques	SGB4602
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_avium	SGB7931
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	GGB4285	GGB4285_SGB5849	SGB5849
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella_oxytoca	SGB10118
Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Cloacibacillus_evryensis	SGB15506
Bacteria	Firmicutes	CFGB1473	OFGB1473	FGB1473	GGB3730	GGB3730_SGB5060	SGB5060
Bacteria	Actinomycetota	CFGB2992	OFGB2992	FGB2992	GGB9412	GGB9412_SGB14768	SGB14768_group
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Allisonella	Allisonella_histaminiformans	SGB5843
Bacteria	Pseudomonadota	CFGB2404	OFGB2404	FGB2404	GGB6613	GGB6613_SGB9347	SGB9347
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter_freundii	SGB10083
Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	GGB9813	GGB9813_SGB15447	SGB15447
Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus_fermentans	SGB5743
Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_catenulatum	SGB17241
Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces_bouchesdurhonensis	SGB17152
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelotrichaceae_unclassified	Erysipelotrichaceae_bacterium_7770_A6	SGB6836
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	Catenibacterium	Catenibacterium_tridentinum	SGB6783
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes_hadrus	SGB4547
Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Parvimonas	Parvimonas_SGB6654	SGB6654
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Mitsuokella	Mitsuokella_jalaludinii	SGB5904
Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio_fairfieldensis	SGB15470
Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Arachnia	Arachnia_propionica	SGB15897
Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Lawsonellaceae	Lawsonella	Lawsonella_SGB3665	SGB3665
Bacteria	Candidatus_Saccharibacteria	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified_SGB19858	SGB19858
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Slackia	Slackia_isoflavoniconvertens	SGB14773
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	Holdemanella_porci	SGB6796
Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces_massiliensis	SGB15873
Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_durum	SGB17008
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_miyukkimchii	SGB69409
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_fragilis	SGB1855
Bacteria	Firmicutes	CFGB14936	OFGB14936	FGB14936	GGB3256	GGB3256_SGB4303	SGB4303
Bacteria	Firmicutes	CFGB79330	OFGB79330	FGB79330	GGB3001	GGB3001_SGB3992	SGB3992
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	Oscillibacter_sp_ER4	SGB15254
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_Family_XIII_Incertae_Sedis	GGB2974	GGB2974_SGB3956	SGB3956
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	Holdemanella_biformis	SGB6806
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_porci	SGB4756
Bacteria	Firmicutes	CFGB2890	OFGB2890	FGB2890	GGB9198	GGB9198_SGB14137	SGB14137
Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	GGB45656	GGB45656_SGB63370	SGB63370
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_communis	SGB2290
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	Butyricimonas_paravirosa	SGB1786
Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_tanakaei	SGB14737
Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenella	Christensenella_minuta	SGB14142
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium_maltosivorans	SGB4078
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	Lachnospira_eligens	SGB5082
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter_faecihominis	SGB4780
Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Senegalimassilia	Senegalimassilia_SGB14826	SGB14826_group
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Raoultibacter	Raoultibacter_massiliensis	SGB33551
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Simiaoa	Simiaoa_sunii	SGB4910
Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter	Oxalobacter_aliiformigenes	SGB9391
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus_hominis	SGB4553
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium_OF27_8pH9A	SGB5077
Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenella	Christensenella_tenuis	SGB82546
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	GGB1215	GGB1215_SGB1581	SGB1581
Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Parasutterella_excrementihominis	SGB9262
Bacteria	Pseudomonadota	CFGB90573	OFGB90573	FGB90573	GGB6572	GGB6572_SGB9284	SGB9284
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_salyersiae	SGB1857
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas_bennonis	SGB1985
Bacteria	Firmicutes	CFGB3038	OFGB3038	FGB3038	GGB33586	GGB33586_SGB53517	SGB53517
Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Gardnerella_pickettii	SGB17305
Bacteria	Firmicutes	CFGB4616	OFGB4616	FGB4616	GGB42388	GGB42388_SGB59558	SGB59558
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_faecium	SGB7967
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter_SGB4607	SGB4607
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_faecium	SGB7968
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium_SGB161352	SGB161352
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium	SGB4967
Bacteria	Firmicutes	Clostridia	Eubacteriales	Butyricicoccaceae	GGB9580	GGB9580_SGB53508	SGB53508
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_dispar	SGB2311
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Muricomes	Muricomes_intestini	SGB25421
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Faecalicatena	Faecalicatena_orotica	SGB4616
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium_NSJ_143	SGB109665
Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	GGB45552	GGB45552_SGB63238	SGB63238
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter_hormaechei	SGB10130
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_SGB6179	SGB6179
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_intestinalis	SGB1845
Bacteria	Firmicutes	Clostridia	Eubacteriales	Butyricicoccaceae	GGB52031	GGB52031_SGB72701	SGB72701
Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter_sp_GMC3	SGB35091
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Frisingicoccus	Frisingicoccus_SGB4673	SGB4673
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Faecalicatena	Faecalicatena_faecalis	SGB118070
Bacteria	Firmicutes	Bacillota_unclassified	Bacillota_unclassified	Bacillota_unclassified	Negativibacillus	Negativibacillus_massiliensis	SGB14912
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_nordii	SGB1858
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_stercoris	SGB4788
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	Oscillibacter_valericigenes	SGB15076
Bacteria	Firmicutes	CFGB3038	OFGB3038	FGB3038	GGB9537	GGB9537_SGB14940	SGB14940
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB45629	GGB45629_SGB63343	SGB63343
Bacteria	Firmicutes	CFGB3002	OFGB3002	FGB3002	GGB9464	GGB9464_SGB14857	SGB14857
Bacteria	Firmicutes	CFGB3038	OFGB3038	FGB3038	GGB9532	GGB9532_SGB14933	SGB14933
Bacteria	Firmicutes	CFGB3002	OFGB3002	FGB3002	GGB9464	GGB9464_SGB63363	SGB63363
Bacteria	Firmicutes	CFGB3002	OFGB3002	FGB3002	GGB9464	GGB9464_SGB14856	SGB14856
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB3167	GGB3167_SGB4181	SGB4181
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9707	GGB9707_SGB15229	SGB15229
Bacteria	Firmicutes	CFGB93792	OFGB93792	FGB93792	GGB85135	GGB85135_SGB119569	SGB119569
Bacteria	Firmicutes	CFGB3054	OFGB3054	FGB3054	GGB9583	GGB9583_SGB15004	SGB15004
Bacteria	Firmicutes	CFGB3054	OFGB3054	FGB3054	GGB9673	GGB9673_SGB15172	SGB15172
Bacteria	Firmicutes	CFGB2919	OFGB2919	FGB2919	GGB9241	GGB9241_SGB63176	SGB63176
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Fumia	Fumia_SGB3581	SGB3581
Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenella	Christensenella_timonensis	SGB29340
