Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Lawsonibacter	Lawsonibacter_asaccharolyticus	SGB15154
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter_faecihominis	SGB4780
Bacteria	Firmicutes	Clostridia	Eubacteriales	Butyricicoccaceae	Intestinibacillus	Intestinibacillus_massiliensis	SGB29304
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Hydrogenoanaerobacterium	Hydrogenoanaerobacterium_saccharovorans	SGB15350
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Anaerotruncus	Anaerotruncus_massiliensis_ex_Liu_et_al_2021	SGB14965
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Faecalicatena	Faecalicatena_contorta	SGB4614
Bacteria	Firmicutes	Clostridia	Eubacteriales	Acutalibacteraceae	GGB38744	GGB38744_SGB14842	SGB14842
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Anaerofilum	Anaerofilum_hominis	SGB79822
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium_edouardi	SGB29433
Bacteria	Mycoplasmatota	CFGB94683	OFGB94683	FGB94683	GGB4768	GGB4768_SGB6601	SGB6601
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB45523	GGB45523_SGB63197	SGB63197
Bacteria	Firmicutes	Clostridia	Clostridia_unclassified	Clostridia_unclassified	Clostridia_unclassified	Clostridia_bacterium_UC5_1_1E11	SGB14895
Bacteria	Firmicutes	Clostridia	Eubacteriales	Butyricicoccaceae	Intestinibacillus	Intestinibacillus_sp_Marseille_P6563	SGB29313
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9667	GGB9667_SGB15164	SGB15164
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium_sp_An138	SGB4774
Bacteria	Firmicutes	CFGB2834	OFGB2834	FGB2834	GGB9063	GGB9063_SGB13982	SGB13982
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium	SGB4967
Bacteria	Firmicutes	CFGB77220	OFGB77220	FGB77220	GGB4774	GGB4774_SGB6609	SGB6609
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB51491	GGB51491_SGB71859	SGB71859
Bacteria	Firmicutes	CFGB72939	OFGB72939	FGB72939	GGB74511	GGB74511_SGB105989	SGB105989
Bacteria	Firmicutes	CFGB79291	OFGB79291	FGB79291	GGB9522	GGB9522_SGB14921	SGB14921
Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Anaerovoracaceae	Emergencia	Emergencia_timonensis	SGB3970
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Amedibacillus	Amedibacillus_dolichus	SGB4035
Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Candidatus_Borkfalkia	Candidatus_Borkfalkia_ceftriaxoniphila	SGB14027
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB79104	GGB79104_SGB105821	SGB105821
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium	SGB4781
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillospiraceae_unclassified	Oscillospiraceae_bacterium	SGB15225
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus_turbiniformis	SGB161356
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anthropogastromicrobium	Anthropogastromicrobium_aceti	SGB5090
Bacteria	Firmicutes	CFGB78183	OFGB78183	FGB78183	GGB9109	GGB9109_SGB14042	SGB14042
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	Flintibacter	Flintibacter_hominis	SGB15143
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9708	GGB9708_SGB15234	SGB15234
Bacteria	Firmicutes	CFGB3047	OFGB3047	FGB3047	GGB52130	GGB52130_SGB72868	SGB72868
Bacteria	Firmicutes	CFGB28941	OFGB28941	FGB28941	GGB101111	GGB101111_SGB144039	SGB144039
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillospiraceae_unclassified	Oscillospiraceae_bacterium	SGB15275
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	Solobacterium_SGB6833	SGB6833_group
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB42688	GGB42688_SGB59891	SGB59891
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Qiania	Qiania_dongpingensis	SGB82502
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9237	GGB9237_SGB14179	SGB14179
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Brotocaccenecus	Brotocaccenecus_cirricatena	SGB15091
Bacteria	Firmicutes	CFGB9272	OFGB9272	FGB9272	GGB9296	GGB9296_SGB14253	SGB14253
Bacteria	Firmicutes	CFGB1359	OFGB1359	FGB1359	GGB3321	GGB3321_SGB4395	SGB4395
Bacteria	Firmicutes	CFGB72728	OFGB72728	FGB72728	GGB74463	GGB74463_SGB54347	SGB54347
Bacteria	Firmicutes	CFGB93792	OFGB93792	FGB93792	GGB9524	GGB9524_SGB14923	SGB14923
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Lawsonibacter	Lawsonibacter_celer	SGB79840
Bacteria	Firmicutes	CFGB77202	OFGB77202	FGB77202	GGB34900	GGB34900_SGB14891	SGB14891
Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Promicromonosporaceae	Isoptericola	Isoptericola_variabilis	SGB17153
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoanaerobaculum	Lachnoanaerobaculum_saburreum	SGB4481
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium_AM75_20pH9TA	SGB4860
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoanaerobaculum	Lachnoanaerobaculum_orale	SGB4482
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Slackia	Slackia_exigua	SGB14784
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_sp_F0442	SGB8067
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Ruminococcus_lactaris	SGB4557
Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces_sp_oral_taxon_448	SGB15872
Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Olsenella_sp_oral_taxon_807	SGB14348
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium_butyricigenerans	SGB15315
Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia	Schaalia_turicensis	SGB17195
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_fragilis	SGB1853
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_luti	SGB4829
Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_intestinalis	SGB14741
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium_EP_SM_12S_S03	SGB4551
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus_sp_AF21_14LB	SGB106014
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_hansenii	SGB4798
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9739	GGB9739_SGB15313	SGB15313
Bacteria	Firmicutes	Clostridia	Eubacteriales	Butyricicoccaceae	Agathobaculum	Agathobaculum_desmolans	SGB14989
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	Thomasclavelia	Thomasclavelia_SGB66626	SGB66626
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3511	GGB3511_SGB4688	SGB4688
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_argi	SGB4797
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3496	GGB3496_SGB4671	SGB4671
Bacteria	Firmicutes	Clostridia	Eubacteriales	Butyricicoccaceae	Agathobaculum	Agathobaculum_butyriciproducens	SGB14993
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Anaerofustis	Anaerofustis_stercorihominis	SGB49059
Bacteria	Firmicutes	Clostridia	Lachnospirales	Anaerotignaceae	GGB3819	GGB3819_SGB5184	SGB5184
Bacteria	Firmicutes	Clostridia	Eubacteriales	Butyricicoccaceae	Butyricicoccus	Butyricicoccus_pullicaecorum	SGB14985
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_shahii	SGB2295
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_sp_AM29_11AC	SGB4701
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridiaceae_unclassified	Clostridiaceae_bacterium	SGB6153
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_fuchuensis	SGB7251
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_saudiense	SGB6178
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	GGB5193	GGB5193_SGB96978	SGB96978
Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Finegoldia	Finegoldia_magna	SGB6686_group
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3743	GGB3743_SGB5086	SGB5086
Bacteria	Candidatus_Saccharibacteria	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified_SGB19846	SGB19846_group
Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Guopingia	Guopingia_tenuis	SGB14127
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_durans	SGB7966
Bacteria	Candidatus_Saccharibacteria	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified_SGB208456	SGB208456
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB45648	GGB45648_SGB63362	SGB63362
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Faecalimonas	Faecalimonas_SGB47637	SGB47637
Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Alloscardovia	Alloscardovia_omnicolens	SGB17300
Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Parascardovia	Parascardovia_denticolens	SGB17291
Bacteria	Firmicutes	CFGB3047	OFGB3047	FGB3047	GGB52130	GGB52130_SGB14966	SGB14966
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia_amylophila	SGB4938
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_glucerasea	SGB4816
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_sp_AF36_4	SGB4644
Bacteria	Actinomycetota	CFGB2992	OFGB2992	FGB2992	GGB9412	GGB9412_SGB14770	SGB14770
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	Faecalibacillus	Faecalibacillus_faecis	SGB6750
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Lawsonibacter	Lawsonibacter_hominis	SGB15131
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	Holdemania_sp_1001095H_141210_F2	SGB4045
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_sp_AM49_4BH	SGB4652
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	Oscillibacter_sp_ER4	SGB15254
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Extibacter	Extibacter_muris	SGB4633
Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia	Schaalia_odontolytica	SGB17169
Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	bacterium_210820_DFI_6_37	SGB109666
Bacteria	Firmicutes	Bacillota_unclassified	Bacillota_unclassified	Bacillota_unclassified	GGB101075	GGB101075_SGB144811	SGB144811
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Murimonas	Murimonas_intestini	SGB25538
Bacteria	Firmicutes	CFGB2915	OFGB2915	FGB2915	GGB36267	GGB36267_SGB14177	SGB14177
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9609	GGB9609_SGB53446	SGB53446
Bacteria	Firmicutes	CFGB3038	OFGB3038	FGB3038	GGB45635	GGB45635_SGB63349	SGB63349
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9646	GGB9646_SGB15123	SGB15123
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Fumia	Fumia_xinanensis	SGB25547
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB42588	GGB42588_SGB59783	SGB59783
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Muricomes	Muricomes_intestini	SGB25421
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_sp_AP8	SGB30210
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_SGB7052	SGB7052
Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella_wadsworthensis	SGB9283
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides_SGB213744	SGB213744
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_SGB47284	SGB47284
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_tertium	SGB6183
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_cuniculi	SGB29095
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_hominis	SGB29097
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea_longicatena	SGB4581
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_SGB6184	SGB6184
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_cadaveris	SGB6155
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_sartagoforme	SGB101522
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_oris	SGB7093
Bacteria	Firmicutes	CFGB1765	OFGB1765	FGB1765	GGB4552	GGB4552_SGB6276	SGB6276
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalicoccus	Faecalicoccus_pleomorphus	SGB6792
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_stercoris	SGB4788
Bacteria	Firmicutes	CFGB3054	OFGB3054	FGB3054	GGB33512	GGB33512_SGB15204	SGB15204
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillospiraceae_unclassified	Ruminococcaceae_bacterium_AF68_02b2A	SGB4421
Bacteria	Firmicutes	Clostridia	Eubacteriales	Beduinellaceae	GGB9760	GGB9760_SGB15373	SGB15373
Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio_piger	SGB15467
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_Family_XIII_Incertae_Sedis	GGB2980	GGB2980_SGB3962	SGB3962
Bacteria	Firmicutes	CFGB3054	OFGB3054	FGB3054	GGB9583	GGB9583_SGB15004	SGB15004
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9781	GGB9781_SGB63161	SGB63161
Bacteria	Firmicutes	CFGB3062	OFGB3062	FGB3062	GGB9747	GGB9747_SGB15356	SGB15356
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB45495	GGB45495_SGB63167	SGB63167
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Wujia	Wujia_chipingensis	SGB5111
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter_portucalensis	SGB10084
Bacteria	Firmicutes	CFGB49339	OFGB49339	FGB49339	GGB115970	GGB115970_SGB161641	SGB161641
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium	SGB4782
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_sp_AM42_4	SGB4709
Bacteria	Firmicutes	CFGB45503	OFGB45503	FGB45503	GGB48165	GGB48165_SGB66168	SGB66168
Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Rothia	Rothia_kristinae	SGB16673
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Diplocloster	Diplocloster_modestus	SGB82499
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Simiaoa	Simiaoa_sunii	SGB4910
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	Oscillibacter_valericigenes	SGB15076
Bacteria	Firmicutes	CFGB4616	OFGB4616	FGB4616	GGB42388	GGB42388_SGB59558	SGB59558
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9781	GGB9781_SGB15402	SGB15402
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3680	GGB3680_SGB4995	SGB4995
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Anaerotruncus	Anaerotruncus_rubiinfantis	SGB25416
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Pseudoflavonifractor	Pseudoflavonifractor_capillosus	SGB15156
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Faecalicatena	Faecalicatena_faecalis	SGB118070
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Massiliimalia	Massiliimalia_massiliensis	SGB29347
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus_catus	SGB4670
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_lentum	SGB6174
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_anginosus	SGB8028
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Eisenbergiella	Eisenbergiella_sp_OF01_20	SGB4989
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB42621	GGB42621_SGB59817	SGB59817
Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Luoshenia	Luoshenia_tenuis	SGB7265
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	Faecalibacillus	Faecalibacillus_SGB6753	SGB6753
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter_farmeri	SGB10075
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	GGB31183	GGB31183_SGB44477	SGB44477
Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Gehongia	Gehongia_tenuis	SGB111983
Bacteria	Firmicutes	CFGB3009	OFGB3009	FGB3009	GGB31234	GGB31234_SGB14869	SGB14869
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_glucerasea	SGB4813
Bacteria	Firmicutes	Clostridia	Eubacteriales	Butyricicoccaceae	Butyricicoccus	Butyricicoccus_intestinisimiae	SGB14980
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Slackia	Slackia_isoflavoniconvertens	SGB14773
Bacteria	Firmicutes	Clostridia	Lachnospirales	Anaerotignaceae	GGB37543	GGB37543_SGB47517	SGB47517
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	Oscillibacter_SGB15077	SGB15077
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9237	GGB9237_SGB59905	SGB59905
Bacteria	Firmicutes	Clostridia	Eubacteriales	Butyricicoccaceae	Butyricicoccus	Butyricicoccus_sp_Marseille_Q5471	SGB144063
Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Kocuria	Kocuria_salsicia	SGB16669
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9724	GGB9724_SGB118979	SGB118979
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacteriaceae_unclassified	Eubacteriaceae_bacterium	SGB41268
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_sp_1001270J_160509_D11	SGB6139
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Robinsoniella	Robinsoniella_peoriensis	SGB4519
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter_roggenkampii	SGB10139_group
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_carnosus	SGB7987
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_avium	SGB7931
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_laudensis	SGB7991
Bacteria	Firmicutes	CFGB3012	OFGB3012	FGB3012	GGB9480	GGB9480_SGB14873	SGB14873
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes_sp_992a	SGB4685
Bacteria	Firmicutes	CFGB14936	OFGB14936	FGB14936	GGB3256	GGB3256_SGB4303	SGB4303
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_liquoris	SGB79691
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	Lachnospira_hominis_ex_Liu_et_al_2021	SGB5087
Bacteria	Firmicutes	Clostridia	Eubacteriales	Butyricicoccaceae	GGB79244	GGB79244_SGB105556	SGB105556
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Cryptobacterium	Cryptobacterium_curtum	SGB962
Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	GGB4456	GGB4456_SGB6141	SGB6141
Bacteria	Firmicutes	Clostridia	Lachnospirales	Anaerotignaceae	Anaerotignum	Anaerotignum_faecicola	SGB5190
Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sutterellaceae	Dakarella	Dakarella_massiliensis	SGB9271
Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_durum	SGB17008
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter_agrestimuris	SGB59862
Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_argentoratense	SGB17009
Bacteria	Candidatus_Saccharibacteria	Candidatus_Nanosyncoccalia	Candidatus_Nanosyncoccales	Candidatus_Nanosyncoccaceae	Candidatus_Nanosyncoccus	Candidatus_Nanosyncoccus_SGB19793	SGB19793_group
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_luti	SGB4824
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea_septica	SGB10165
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Brotocaccenecus	Brotocaccenecus_SGB15090	SGB15090
Bacteria	Firmicutes	CFGB93792	OFGB93792	FGB93792	GGB9523	GGB9523_SGB14922	SGB14922
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_infantarius	SGB8022
Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae	Gemella	Gemella_SGB97498	SGB97498
Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_scardovii	SGB17257
Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Gardnerella_vaginalis	SGB17302
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus	Liquorilactobacillus_nagelii	SGB7063
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_jejuni	SGB1545
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_concisus	SGB19351_group
Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Stenotrophomonas	Stenotrophomonas_maltophilia	SGB12459
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas_felix	SGB5881
Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia_pickettii	SGB12924
Bacteria	Mycoplasmatota	Mycoplasmatota_unclassified	Mycoplasmoidales	Metamycoplasmataceae	Metamycoplasma	Metamycoplasma_salivarium	SGB5934
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	Anoxybacillus_flavithermus	SGB8359
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_dysgalactiae	SGB8219
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas_flueggei	SGB5882
Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces_oricola	SGB33758
